Date	Air temperature	Underground temperature	Fuel temperature (start of day)	Fuel volume (start of day)	Amount of sales	Supplier name	Driver name	Refill volume	Refill temperature	Fuel temperature (end of day)	Fuel volume (end of day)
2000-1-1	3.047196305469464	13.42676801834201	13.42676801834201	14.765485471872028	0.8328952035890066	 	 	0.0	3.047196305469464	13.426768018342012	13.932590268283022	
2000-1-2	2.385110719176738	13.385054831638886	13.420584807139113	13.932590268283022	0.7168995802458924	 	 	0.0	2.385110719176738	13.420584807139113	13.215690688037128	
2000-1-3	4.231043392407959	13.342720206958067	13.408431329198521	13.215690688037132	0.8521110801953274	 	 	0.0	4.231043392407959	13.40843132919852	12.363579607841803	
2000-1-4	4.30344041795883	13.299776620507759	13.390332338825958	12.363579607841803	0.6750174661243609	 	 	0.0	4.30344041795883	13.39033233882596	11.68856214171744	
2000-1-5	1.6757519485667467	13.256236727959998	13.366739855834279	11.68856214171744	0.8989656700771539	 	 	0.0	1.6757519485667467	13.366739855834279	10.789596471640287	
2000-1-6	1.806583594741526	13.212113360720965	13.337333488810383	10.789596471640287	0.6267518352695145	 	 	0.0	1.806583594741526	13.337333488810383	10.162844636370773	
2000-1-7	2.591461194926289	13.167419522149507	13.303087866732078	10.162844636370773	0.6750910096664722	 	 	0.0	2.591461194926289	13.303087866732076	9.487753626704299	
2000-1-8	2.8477545701436675	13.122168383724995	13.26411422727483	9.487753626704299	0.7347952250139035	 	 	0.0	2.8477545701436675	13.26411422727483	9.067117667049377	
2000-1-9	2.5169027762106086	13.076373281165623	13.22039552145947	9.067117667049377	0.5666066157348534	 	 	0.0	2.5169027762106086	13.22039552145947	8.500511051314524	
2000-1-10	4.543461706276303	13.030047710498312	13.173117512557257	8.500511051314524	0.9244190180567078	 	 	0.0	4.543461706276303	13.173117512557257	7.576092033257817	
2000-1-11	4.175111407648279	12.983205324081368	13.120194936120681	7.576092033257817	0.8140768125278401	 	 	0.0	4.175111407648279	13.120194936120681	6.762015220729977	
2000-1-12	2.1364204084769614	12.935859926581074	13.062645724256312	6.762015220729977	0.5492626252866457	 	 	0.0	2.1364204084769614	13.062645724256312	6.212752595443331	
2000-1-13	4.385801545602096	12.888025470903386	13.003313541479166	6.212752595443331	0.7444108489330281	 	 	0.0	4.385801545602096	13.003313541479164	5.468341746510303	
2000-1-14	3.6206462341908394	12.839716054081949	12.940163744019179	5.468341746510303	0.855045388962346	 	 	0.0	3.6206462341908394	12.940163744019179	4.613296357547957	
2000-1-15	4.291930790187273	12.79094591312364	12.871893774649218	4.613296357547957	0.6343752800855382	 	 	0.0	4.291930790187273	12.871893774649218	3.978921077462419	
2000-1-16	2.770501056791629	12.741729420812847	12.802851679982458	3.978921077462419	0.5851080692160319	Pristine Petroleum	Josh	11.309733552923255	2.770501056791629	5.110442179522326	14.236600887332408	
2000-1-17	0.6911051560985761	12.692081081475761	6.20066519898839	14.236600887332408	0.6798077923507895	 	 	0.0	0.6911051560985761	6.20066519898839	13.55679309498162	
2000-1-18	0.9017444827548139	12.642015526705862	7.173486948985964	13.55679309498162	0.8445308377399791	 	 	0.0	0.9017444827548139	7.173486948985964	12.71226225724164	
2000-1-19	5.441912975834416	12.591547511051944	8.045755252875233	12.71226225724164	0.5614648867476684	 	 	0.0	5.441912975834416	8.045755252875233	12.15079737049397	
2000-1-20	3.5067490252829763	12.540691907669864	8.802736081314231	12.15079737049397	0.5339225100212133	 	 	0.0	3.5067490252829763	8.802736081314231	11.616874860472757	
2000-1-21	3.235194272260525	12.48946370393936	9.451939024069704	11.616874860472757	0.6898914456613843	 	 	0.0	3.235194272260525	9.451939024069704	10.926983414811373	
2000-1-22	5.122537905390563	12.437877997047211	10.01041132063223	10.926983414811373	0.7241750848933348	 	 	0.0	5.122537905390563	10.01041132063223	10.202808329918037	
2000-1-23	1.770909979585279	12.38594998953801	10.485607275097305	10.202808329918037	0.7763522649292736	 	 	0.0	1.770909979585279	10.485607275097305	9.426456064988763	
2000-1-24	5.962689448476708	12.333694984833919	10.884969720134785	9.426456064988763	0.8133602093614478	 	 	0.0	5.962689448476708	10.884969720134785	8.927255120986294	
2000-1-25	1.872298598390639	12.281128382724672	11.214307191450162	8.927255120986294	0.855975710769161	 	 	0.0	1.872298598390639	11.214307191450162	8.071279410217132	
2000-1-26	2.784837801085054	12.228265674829185	11.478950894062095	8.071279410217132	0.8178034643542951	 	 	0.0	2.784837801085054	11.478950894062095	7.253475945862837	
2000-1-27	4.158678936462702	12.175122440030117	11.68119787227683	7.253475945862837	0.7428525197876166	 	 	0.0	4.158678936462702	11.68119787227683	6.51062342607522	
2000-1-28	0.5685089777106116	12.121714339882685	11.823807714495684	6.51062342607522	0.6770840708449027	 	 	0.0	0.5685089777106116	11.823807714495684	5.833539355230318	
2000-1-29	4.680155163743338	12.068057113999142	11.91207106349406	5.833539355230319	0.5441837607377576	 	 	0.0	4.680155163743338	11.91207106349406	5.289355594492561	
2000-1-30	6.410687219725549	12.014166575410242	11.952764623884509	5.289355594492561	0.8290488538273995	 	 	0.0	6.410687219725549	11.952764623884509	4.460306740665162	
2000-1-31	2.903577996461927	11.96005860590506	11.956212419291091	4.460306740665162	0.7018735867688144	Dodgy Diesel	Francis	11.309733552923255	2.903577996461927	5.2916256160051205	13.933346130439126	
2000-2-1	2.835614350878307	11.90574915135056	6.263160862739284	13.933346130439126	0.8940010029965088	 	 	0.0	2.835614350878307	6.263160862739284	13.039345127442616	
